0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0.0018982169207062082,0.0018982337004796917,0.001898260103341211,0.001898301750263832,0.0018983676892022944,0.0018984727342459245,0.0018986415730302838,0.0018989166156001516,0.0018993733472561119,0.0019001521915806615,0.001901527959940324,0.001904064169460736,0.0019089692299267555,0.0019189236549073875,0.0019400090444423252,0.0019861434833642086,0.0020886313677912554,0.00231368128282799,0.002779759949910557,0.0036206531917573844,0.004808506249638189,0.00602164741244556,0.006957327380932317,0.00765919115050668,0.008417751668921095,0.009572848130095773,0.011234472911647605,0.01297983114162965,0.014243683159345018,0.014928980363903391,0.01524326911649871,-0.0030281186312580634,-0.001909895764448037,-0.001203898042534898,-0.000757812238270315,-0.0004753703843079947,-0.0002955555428341781,-0.0001796162945205753,-0.00010256371386379115,-4.7842612869329295e-05,-3.755040353886324e-06,3.904725256414514e-05,8.950373101574467e-05,0.00015800465768535065,0.0002583942071591894,0.000410361639959024,0.000642000787638329,0.0009901750081752925,0.0014910991683117654,0.0021406929919418416,0.0028106766517361783,0.003228058554838072,0.0032432542005263517,0.003085007237837854,0.0031028801146492525,0.00345396389534663,0.003997790581202131,0.00427323292172109,0.0038737559882336173,0.0029848240766718473,0.0020690465784225474,0.0013595794085058278,1.5
0.0015411986267992736,0.001541214924369947,0.0015412404991384343,0.0015412806945763902,0.0015413440189142474,0.0015414441883222101,0.0015416035651564144,0.0015418594418981197,0.0015422756961086925,0.0015429657980088251,0.001544140821448001,0.001546211986930171,0.0015500212681126822,0.0015573671562705447,0.001572223566686472,0.0016035762771271045,0.0016718293654947316,0.0018223853146446005,0.002149091935474471,0.0028117424921757935,0.003967116084498083,0.005524478067610376,0.007050380298215445,0.008234266877779858,0.009235766177862911,0.010534024283017293,0.012679069611309638,0.015782667470170212,0.018983304693798643,0.021254750826340704,0.022470013725164936,-0.0010328687423546022,-0.0006510369043577855,-0.00040973057645983394,-0.00025689440237485606,-0.000159552630096544,-9.668725389615076e-05,-5.476733555492541e-05,-2.4783957514349716e-05,-3.343478683250395e-07,2.375144513779649e-05,5.25101113039864e-05,9.187585445094072e-05,0.00014990323210187624,0.00023834300457791497,0.0003748243477787776,0.0005858021177297028,0.0009094208901429302,0.001395173931458001,0.002088002094567336,0.002969870877569097,0.0038526831955929914,0.004396624992984456,0.00449919267861041,0.004532316309846768,0.004950354660407888,0.005918351835525498,0.007123801131238629,0.007701453823547954,0.006964514245131017,0.005340208226297658,0.0036895300595995335,1.5
0.0013324919990118594,0.0013325782434924277,0.0013327119715187677,0.0013329196442153552,0.0013332428926677172,0.0013337480178856496,0.0013345417203137267,0.0013357994653249736,0.001337817062645404,0.001341110330288296,0.0013466180346508095,0.0013561221052677385,0.001373161627042079,0.001405028933832191,0.0014671408715339746,0.0015923590398586054,0.0018488759149992474,0.0023663499488950053,0.003340199874283125,0.004914048718732356,0.006899636628994697,0.008751275995843234,0.010091295596698295,0.011002476110056565,0.01181975497944521,0.012911921943489044,0.01444646970033997,0.01609584236320122,0.01732768013210522,0.018011389158952923,0.01832972248736408,-0.00017716682281647045,-0.00011005935039296526,-6.677170695236515e-05,-3.800044289376393e-05,-1.7592093275042485e-05,-1.2231506098989125e-06,1.4502834919315665e-05,3.277269216658331e-05,5.720228189776087e-05,9.254595888691212e-05,0.00014562169426091142,0.0002265527599906826,0.00035058462700172634,0.0005405109194097454,0.0008295633054357907,0.0012633713974313915,0.00189465330304113,0.0027545460573155404,0.003770963983357519,0.004655820509510639,0.0049905219927802195,0.0046749031719767915,0.004102432316704879,0.0037266854320322004,0.0037437479606946813,0.004044490203545032,0.0042085005127274,0.003811211705838268,0.0029553061327782766,0.0020596667606146593,0.001358161545711827,1.5
0.001326979243715256,0.0013278045300211686,0.0013290126254980284,0.0013307834475515324,0.0013333839677357492,0.00133721469623626,0.0013428800152687453,0.001351307047597621,0.0013639396404684708,0.0013830729404055307,0.0014124502014238075,0.0014582916777404371,0.0015311295486814145,0.0016488269273851328,0.0018409948824280892,0.002153471212832669,0.002646084808866887,0.0033696646696497524,0.004312479526695298,0.005356328500198666,0.006325253622849429,0.007107320385793121,0.00772117905761066,0.008300286166005297,0.00906992353280352,0.010284364643478356,0.011954143566503107,0.013601450735879336,0.014734463134113432,0.015332455709726602,0.015605882415856429,-0.0012466591347338005,-0.0007814439880906279,-0.00048553170195395697,-0.00029537605065684756,-0.00017037280847949994,-8.415043371645516e-05,-1.90571974085573e-05,3.756410943780081e-05,9.584737678058474e-05,0.00016522778613886377,0.0002559023780473673,0.0003799506413338796,0.0005521248348531972,0.0007894831703719595,0.001108311016434983,0.0015152757038993105,0.001988961201175332,0.0024574066569353673,0.002800520951682861,0.0029185368013473698,0.0028297076358421193,0.0026778382409560625,0.002641335304680861,0.00285164703199364,0.00333476911400495,0.0039017573945101013,0.00410012128068383,0.0036248062736630783,0.002743921490515112,0.0018880100231087136,0.001239984591703967,1.5
0.002263590032198172,0.002264331250219814,0.0022654157485860645,0.0022670039733995208,0.0022693328948602135,0.0022727556730979042,0.0022778003432114145,0.002285267042305922,0.0022963824110058995,0.002313059822253398,0.0023383560687480166,0.002377249918743673,0.0024380519033909854,0.002534838638173165,0.0026915058187371547,0.002947733001721062,0.0033645402331497587,0.004020847716405221,0.004981086343033951,0.006223656770432063,0.007587856583056117,0.008845072559830098,0.009862278821132867,0.010684956050636749,0.011523389113345786,0.012744171854358718,0.014801366840472025,0.017792270377962036,0.020908077092179053,0.023146338467996075,0.024357542233132155,-0.003036297848044368,-0.001911116431253503,-0.0011989897184413113,-0.0007465421858417839,-0.0004565138912813094,-0.000266805314647221,-0.00013734665513026018,-4.143013951242211e-05,3.979591636553287e-05,0.00012110566288123469,0.00021592231658154118,0.0003383579294508665,0.0005049281474483928,0.0007355757299531073,0.0010532382468089404,0.001479837220745048,0.0020239504218664927,0.002656639829435294,0.0032822704186977053,0.0037458496151561707,0.003928450825918368,0.003874108546127789,0.0037925789688680166,0.003938953000221294,0.0045106445247868505,0.005560240659412935,0.006794751597489734,0.007417408815079342,0.00676355413127597,0.005220500260779895,0.003624792425642194,1.5
0.0006458459624753672,0.0006458484138139429,0.0006458523450057887,0.0006458586972390833,0.0006458690789779376,0.000645886341090288,0.0006459157456522211,0.0006459675161561051,0.0006460625568647961,0.0006462457636115081,0.0006466178681656375,0.0006474122559104904,0.0006491835027030707,0.0006532708947988841,0.0006629405952719696,0.0006861951191726613,0.0007425251641919804,0.0008784073080753872,0.0011981753709328668,0.0019024778206539383,0.0032448951405229646,0.0052156787719037645,0.007241633913301432,0.008743045390040578,0.009764915711472448,0.010765962371065748,0.012318728520864027,0.014842619209948185,0.01800184998875333,0.020711635818473215,0.02236430878339244,-0.0010023652895262516,-0.0006318446562473589,-0.00039769671563792144,-0.00024940461068958375,-0.00015496405360317935,-9.39694635407186e-05,-5.3270644522684934e-05,-2.4086717702936313e-05,-1.314553965412061e-07,2.3746548957656455e-05,5.2678800935207133e-05,9.286041962429576e-05,0.00015288457141563163,0.00024553376553321856,0.0003903733109822437,0.0006175020792344198,0.0009719770472223989,0.0015163806461320035,0.0023187032536121214,0.003389585659971643,0.004527413034975999,0.005237603166473667,0.005207346976332179,0.00483275845056081,0.004747542847552914,0.005271178522432633,0.006314077616492052,0.007268004562726992,0.007219286947342305,0.0059861217587496105,0.004328325900348553,1.5
0.002710883212692635,0.0027111996804836855,0.0027116739569680265,0.002712385387206455,0.0027134539646364747,0.0027150627776330624,0.002717492391845334,0.002721178878017697,0.00272680949010624,0.0027354899455977297,0.0027490510264139966,0.0027706071425226617,0.0028056393000863954,0.002864063630110073,0.00296416433145271,0.0031396934467799796,0.0034505353940098666,0.00399214120903183,0.004880661748562338,0.006171392778781115,0.0077290880641558545,0.00923991477366024,0.010465123776054061,0.011433439570121611,0.01241251842432011,0.013819775227133377,0.016006705928310078,0.01872609486395476,0.021078381974630328,0.02252895425627801,0.0232450534495139,-0.00261152376233569,-0.0016449727283660526,-0.0010337011053900731,-0.0006459476841065057,-0.000398206469837333,-0.00023721600897701355,-0.0001286686322312078,-4.974894040714998e-05,1.5629999486029797e-05,8.014063827188729e-05,0.0001555174540883987,0.0002545802905477287,0.0003932189821734164,0.000592235693503116,0.0008786674589686041,0.0012849449917043691,0.0018407146795041132,0.002548705649104652,0.003336903463209049,0.004019104280300737,0.004371239701806004,0.004351795045215109,0.004197918904707291,0.004242237222914764,0.004704675060300084,0.005553990207857821,0.006330528466854805,0.006281156793005941,0.00522592542330314,0.0037944329705618548,0.0025528040416919573,1.5
0.0012692892442152737,0.0012693036289515493,0.0012693265634770299,0.0012693633875102848,0.0012694231405070355,0.0012695216638269342,0.0012696878046881523,0.0012699767539077534,0.0012704994855338113,0.0012714902340872623,0.001273465451664094,0.001277600472757251,0.0012866336560904963,0.0013070125429846876,0.0013538465533608735,0.0014614670581220397,0.0017009652941431844,0.002188198406648791,0.003011254066104533,0.004041517946105624,0.004946681407168639,0.005555726700837194,0.005976178843580659,0.006439292983344442,0.007238681195986343,0.008673536960686262,0.010713419440692092,0.012720454039428073,0.014083314604254533,0.014791757810504113,0.01510950817206654,-0.0010510199602691925,-0.0006621339499925666,-0.00041616682212699066,-0.0002600567871932453,-0.00016012036667029399,-9.477709722363952e-05,-4.995894610852654e-05,-1.6027666864470285e-05,1.4275515388178595e-05,4.7385262596933986e-05,9.027985793932472e-05,0.00015189119488787892,0.00024485640585004026,0.00038761455326426735,0.0006063435311060841,0.00093385456798651,0.0013948168850410156,0.0019562256342399087,0.0024501621094102266,0.002635170534532999,0.0025046029892869088,0.0023434133653919224,0.002422651180664327,0.0028676293153344808,0.0036568941790577725,0.004511781441902405,0.0048460980341976,0.004302152872010489,0.0032481678467209825,0.0022247560142401924,0.001453399181644292,1.5
0.0009130364957789705,0.0009132586151220901,0.0009135956600824963,0.0009141077293779087,0.0009148871280446535,0.0009160771360633936,0.0009179017779691267,0.0009207175782584965,0.0009251027722890615,0.0009320203949116586,0.000943131148811495,0.0009613955044218164,0.0009922933512986289,0.0010462642259477007,0.0011435170134582102,0.0013228797828114401,0.0016547772215373944,0.0022492103571806264,0.0032219253457748146,0.0045710730018891825,0.006056377155445749,0.007339513241827604,0.00828651327553251,0.0090339083968329,0.009892900532290269,0.01130147405360808,0.013651491477463227,0.0167092634525373,0.019450381271481642,0.021181384519995072,0.02204502177052177,-0.0023462608172659847,-0.0014779461736639326,-0.0009287875997497423,-0.0005803911885921732,-0.0003576964493764911,-0.00021278340571437532,-0.0001147088661632035,-4.276973976889568e-05,1.7830221669582623e-05,7.904304043181214e-05,0.0001523372085536798,0.00025071705535204155,0.0003907950333764519,0.0005947746201839532,0.0008917598914580134,0.0013160199870316483,0.0018949735815743155,0.0026150392840872693,0.003361767147310806,0.003901937793167382,0.004045833018974339,0.0038869504576313084,0.0037522377872035674,0.003952172699822644,0.004653542656107212,0.005793507438254701,0.00687147318498322,0.007022177532524962,0.0059593235740861335,0.004372383237718441,0.002953477954377213,1.5
0.002147776635571295,0.002152173257928608,0.0021582690173470825,0.0021667356072093196,0.002178522054952984,0.0021949847511979963,0.002218066429786598,0.0022505825103503884,0.0022966264765588115,0.0023621570928151056,0.0024558075774469526,0.0025896968639889037,0.002779928773149466,0.0030454574337123296,0.003403492961117316,0.0038601202173819465,0.004398271144454226,0.004973642209594208,0.005527542492693175,0.006011988057237337,0.006408537667113934,0.006731923812373133,0.0070307382616850034,0.00740344856341907,0.008045720447799424,0.009311722028831222,0.011619811368937978,0.014886285245797973,0.018079545158325157,0.020239098198920606,0.021362005879116096,-0.000861717125951638,-0.0005271136782056602,-0.0003097431604360548,-0.00016404228017349455,-6.0427169551216264e-05,2.089080318497053e-05,9.379563451187673e-05,0.00016885800146871401,0.0002548979608310227,0.00035984644792489556,0.0004909064841749831,0.0006536363364344703,0.0008497994667205663,0.0010735345942304666,0.0013069681862625455,0.0015188663693316447,0.0016719524285434366,0.0017416798887463904,0.0017361921415283603,0.001701437920534114,0.0017091608082392992,0.001843354893677192,0.002197512494164683,0.002877488360686297,0.003981640562895458,0.00549012216350163,0.006993736248672756,0.007593429235023506,0.006761048124872117,0.005111092913020224,0.003505780183954786,1.5
